"k0","year","","","hh","mm","fecha","variables","files"
"4","2019","9","16","12","0","2010-09-16 12:00:00","U","MERRA2.2019259.120.resampled.U.tif"
"4","2019","9","16","12","0","2010-09-16 12:00:00","V","MERRA2.2019259.120.resampled.V.tif"
"4","2019","9","16","15","0","2010-09-16 15:00:00","PS","MERRA2.2019259.150.resampled.PS.tif"
"4","2019","9","16","15","0","2010-09-16 15:00:00","RH","MERRA2.2019259.150.resampled.RH.tif"
"4","2019","9","16","15","0","2010-09-16 15:00:00","T","MERRA2.2019259.150.resampled.T.tif"
"4","2019","9","16","15","0","2010-09-16 15:00:00","U","MERRA2.2019259.150.resampled.U.tif"
"4","2019","9","16","15","0","2010-09-16 15:00:00","V","MERRA2.2019259.150.resampled.V.tif"
"4","2019","9","16","18","0","2010-09-16 18:00:00","PS","MERRA2.2019259.180.resampled.PS.tif"
"4","2019","9","16","18","0","2010-09-16 18:00:00","RH","MERRA2.2019259.180.resampled.RH.tif"
"4","2019","9","16","18","0","2010-09-16 18:00:00","T","MERRA2.2019259.180.resampled.T.tif"
"4","2019","9","16","18","0","2010-09-16 18:00:00","U","MERRA2.2019259.180.resampled.U.tif"
"4","2019","9","16","18","0","2010-09-16 18:00:00","V","MERRA2.2019259.180.resampled.V.tif"
"4","2019","9","17","12","0","2010-09-17 12:00:00","PS","MERRA2.2019260.120.resampled.PS.tif"
"4","2019","9","17","12","0","2010-09-17 12:00:00","RH","MERRA2.2019260.120.resampled.RH.tif"
"4","2019","9","17","12","0","2010-09-17 12:00:00","T","MERRA2.2019260.120.resampled.T.tif"
"4","2019","9","17","12","0","2010-09-17 12:00:00","U","MERRA2.2019260.120.resampled.U.tif"
"4","2019","9","17","12","0","2010-09-17 12:00:00","V","MERRA2.2019260.120.resampled.V.tif"
"4","2019","9","17","15","0","2010-09-17 15:00:00","PS","MERRA2.2019260.150.resampled.PS.tif"
"4","2019","9","17","15","0","2010-09-17 15:00:00","RH","MERRA2.2019260.150.resampled.RH.tif"
"4","2019","9","17","15","0","2010-09-17 15:00:00","T","MERRA2.2019260.150.resampled.T.tif"
"4","2019","9","17","15","0","2010-09-17 15:00:00","U","MERRA2.2019260.150.resampled.U.tif"
"4","2019","9","17","15","0","2010-09-17 15:00:00","V","MERRA2.2019260.150.resampled.V.tif"
"4","2019","9","17","18","0","2010-09-17 18:00:00","PS","MERRA2.2019260.180.resampled.PS.tif"
"4","2019","9","17","18","0","2010-09-17 18:00:00","RH","MERRA2.2019260.180.resampled.RH.tif"
"4","2019","9","17","18","0","2010-09-17 18:00:00","T","MERRA2.2019260.180.resampled.T.tif"
"4","2019","9","17","18","0","2010-09-17 18:00:00","U","MERRA2.2019260.180.resampled.U.tif"
"4","2019","9","17","18","0","2010-09-17 18:00:00","V","MERRA2.2019260.180.resampled.V.tif"
"4","2019","9","18","12","0","2010-09-18 12:00:00","PS","MERRA2.2019261.120.resampled.PS.tif"
"4","2019","9","18","12","0","2010-09-18 12:00:00","RH","MERRA2.2019261.120.resampled.RH.tif"
"4","2019","9","18","12","0","2010-09-18 12:00:00","T","MERRA2.2019261.120.resampled.T.tif"
"4","2019","9","18","12","0","2010-09-18 12:00:00","U","MERRA2.2019261.120.resampled.U.tif"
"4","2019","9","18","12","0","2010-09-18 12:00:00","V","MERRA2.2019261.120.resampled.V.tif"
"4","2019","9","18","15","0","2010-09-18 15:00:00","PS","MERRA2.2019261.150.resampled.PS.tif"
"4","2019","9","18","15","0","2010-09-18 15:00:00","RH","MERRA2.2019261.150.resampled.RH.tif"
"4","2019","9","18","15","0","2010-09-18 15:00:00","T","MERRA2.2019261.150.resampled.T.tif"
"4","2019","9","18","15","0","2010-09-18 15:00:00","U","MERRA2.2019261.150.resampled.U.tif"
"4","2019","9","18","15","0","2010-09-18 15:00:00","V","MERRA2.2019261.150.resampled.V.tif"
"4","2019","9","18","18","0","2010-09-18 18:00:00","PS","MERRA2.2019261.180.resampled.PS.tif"
"4","2019","9","18","18","0","2010-09-18 18:00:00","RH","MERRA2.2019261.180.resampled.RH.tif"
"4","2019","9","18","18","0","2010-09-18 18:00:00","T","MERRA2.2019261.180.resampled.T.tif"
"4","2019","9","18","18","0","2010-09-18 18:00:00","U","MERRA2.2019261.180.resampled.U.tif"
"4","2019","9","18","18","0","2010-09-18 18:00:00","V","MERRA2.2019261.180.resampled.V.tif"
"4","2019","9","19","12","0","2010-09-19 12:00:00","PS","MERRA2.2019262.120.resampled.PS.tif"
"4","2019","9","19","12","0","2010-09-19 12:00:00","RH","MERRA2.2019262.120.resampled.RH.tif"
"4","2019","9","19","12","0","2010-09-19 12:00:00","T","MERRA2.2019262.120.resampled.T.tif"
"4","2019","9","19","12","0","2010-09-19 12:00:00","U","MERRA2.2019262.120.resampled.U.tif"
"4","2019","9","19","12","0","2010-09-19 12:00:00","V","MERRA2.2019262.120.resampled.V.tif"
"4","2019","9","19","15","0","2010-09-19 15:00:00","PS","MERRA2.2019262.150.resampled.PS.tif"
"4","2019","9","19","15","0","2010-09-19 15:00:00","RH","MERRA2.2019262.150.resampled.RH.tif"
"4","2019","9","19","15","0","2010-09-19 15:00:00","T","MERRA2.2019262.150.resampled.T.tif"
"4","2019","9","19","15","0","2010-09-19 15:00:00","U","MERRA2.2019262.150.resampled.U.tif"
"4","2019","9","19","15","0","2010-09-19 15:00:00","V","MERRA2.2019262.150.resampled.V.tif"
"4","2019","9","19","18","0","2010-09-19 18:00:00","PS","MERRA2.2019262.180.resampled.PS.tif"
"4","2019","9","19","18","0","2010-09-19 18:00:00","RH","MERRA2.2019262.180.resampled.RH.tif"
"4","2019","9","19","18","0","2010-09-19 18:00:00","T","MERRA2.2019262.180.resampled.T.tif"
"4","2019","9","19","18","0","2010-09-19 18:00:00","U","MERRA2.2019262.180.resampled.U.tif"
"4","2019","9","19","18","0","2010-09-19 18:00:00","V","MERRA2.2019262.180.resampled.V.tif"
"4","2019","9","20","15","0","2010-09-20 15:00:00","PS","MERRA2.2019263.150.resampled.PS.tif"
"4","2019","9","20","15","0","2010-09-20 15:00:00","RH","MERRA2.2019263.150.resampled.RH.tif"
"4","2019","9","20","15","0","2010-09-20 15:00:00","T","MERRA2.2019263.150.resampled.T.tif"
"4","2019","9","20","15","0","2010-09-20 15:00:00","U","MERRA2.2019263.150.resampled.U.tif"
"4","2019","9","20","15","0","2010-09-20 15:00:00","V","MERRA2.2019263.150.resampled.V.tif"
"4","2019","9","20","18","0","2010-09-20 18:00:00","PS","MERRA2.2019263.180.resampled.PS.tif"
"4","2019","9","20","18","0","2010-09-20 18:00:00","RH","MERRA2.2019263.180.resampled.RH.tif"
"4","2019","9","20","18","0","2010-09-20 18:00:00","T","MERRA2.2019263.180.resampled.T.tif"
"4","2019","9","20","18","0","2010-09-20 18:00:00","U","MERRA2.2019263.180.resampled.U.tif"
"4","2019","9","20","18","0","2010-09-20 18:00:00","V","MERRA2.2019263.180.resampled.V.tif"
"4","2019","9","21","12","0","2010-09-21 12:00:00","PS","MERRA2.2019264.120.resampled.PS.tif"
"4","2019","9","21","12","0","2010-09-21 12:00:00","RH","MERRA2.2019264.120.resampled.RH.tif"
"4","2019","9","21","12","0","2010-09-21 12:00:00","T","MERRA2.2019264.120.resampled.T.tif"
"4","2019","9","21","12","0","2010-09-21 12:00:00","U","MERRA2.2019264.120.resampled.U.tif"
"4","2019","9","21","12","0","2010-09-21 12:00:00","V","MERRA2.2019264.120.resampled.V.tif"
"4","2019","9","21","15","0","2010-09-21 15:00:00","PS","MERRA2.2019264.150.resampled.PS.tif"
"4","2019","9","21","15","0","2010-09-21 15:00:00","RH","MERRA2.2019264.150.resampled.RH.tif"
"4","2019","9","21","15","0","2010-09-21 15:00:00","T","MERRA2.2019264.150.resampled.T.tif"
"4","2019","9","21","15","0","2010-09-21 15:00:00","U","MERRA2.2019264.150.resampled.U.tif"
"4","2019","9","21","15","0","2010-09-21 15:00:00","V","MERRA2.2019264.150.resampled.V.tif"
"4","2019","9","21","18","0","2010-09-21 18:00:00","PS","MERRA2.2019264.180.resampled.PS.tif"
"4","2019","9","21","18","0","2010-09-21 18:00:00","RH","MERRA2.2019264.180.resampled.RH.tif"
"4","2019","9","21","18","0","2010-09-21 18:00:00","T","MERRA2.2019264.180.resampled.T.tif"
"4","2019","9","21","18","0","2010-09-21 18:00:00","U","MERRA2.2019264.180.resampled.U.tif"
"4","2019","9","21","18","0","2010-09-21 18:00:00","V","MERRA2.2019264.180.resampled.V.tif"
"4","2019","9","22","15","0","2010-09-22 15:00:00","PS","MERRA2.2019265.150.resampled.PS.tif"
"4","2019","9","22","15","0","2010-09-22 15:00:00","RH","MERRA2.2019265.150.resampled.RH.tif"
"4","2019","9","22","15","0","2010-09-22 15:00:00","T","MERRA2.2019265.150.resampled.T.tif"
"4","2019","9","22","15","0","2010-09-22 15:00:00","U","MERRA2.2019265.150.resampled.U.tif"
"4","2019","9","22","15","0","2010-09-22 15:00:00","V","MERRA2.2019265.150.resampled.V.tif"
"4","2019","9","22","18","0","2010-09-22 18:00:00","PS","MERRA2.2019265.180.resampled.PS.tif"
"4","2019","9","22","18","0","2010-09-22 18:00:00","RH","MERRA2.2019265.180.resampled.RH.tif"
"4","2019","9","22","18","0","2010-09-22 18:00:00","T","MERRA2.2019265.180.resampled.T.tif"
"4","2019","9","22","18","0","2010-09-22 18:00:00","U","MERRA2.2019265.180.resampled.U.tif"
"4","2019","9","22","18","0","2010-09-22 18:00:00","V","MERRA2.2019265.180.resampled.V.tif"
"4","2019","9","23","12","0","2010-09-23 12:00:00","PS","MERRA2.2019266.120.resampled.PS.tif"
"4","2019","9","23","12","0","2010-09-23 12:00:00","RH","MERRA2.2019266.120.resampled.RH.tif"
"4","2019","9","23","12","0","2010-09-23 12:00:00","T","MERRA2.2019266.120.resampled.T.tif"
"4","2019","9","23","12","0","2010-09-23 12:00:00","U","MERRA2.2019266.120.resampled.U.tif"
"4","2019","9","23","12","0","2010-09-23 12:00:00","V","MERRA2.2019266.120.resampled.V.tif"
"4","2019","9","23","15","0","2010-09-23 15:00:00","PS","MERRA2.2019266.150.resampled.PS.tif"
"4","2019","9","23","15","0","2010-09-23 15:00:00","RH","MERRA2.2019266.150.resampled.RH.tif"
"4","2019","9","23","15","0","2010-09-23 15:00:00","T","MERRA2.2019266.150.resampled.T.tif"
"4","2019","9","23","15","0","2010-09-23 15:00:00","U","MERRA2.2019266.150.resampled.U.tif"
"4","2019","9","23","15","0","2010-09-23 15:00:00","V","MERRA2.2019266.150.resampled.V.tif"
"4","2019","9","23","18","0","2010-09-23 18:00:00","PS","MERRA2.2019266.180.resampled.PS.tif"
"4","2019","9","23","18","0","2010-09-23 18:00:00","RH","MERRA2.2019266.180.resampled.RH.tif"
"4","2019","9","23","18","0","2010-09-23 18:00:00","T","MERRA2.2019266.180.resampled.T.tif"
"4","2019","9","23","18","0","2010-09-23 18:00:00","U","MERRA2.2019266.180.resampled.U.tif"
"4","2019","9","23","18","0","2010-09-23 18:00:00","V","MERRA2.2019266.180.resampled.V.tif"
"4","2019","9","24","15","0","2010-09-24 15:00:00","PS","MERRA2.2019267.150.resampled.PS.tif"
"4","2019","9","24","15","0","2010-09-24 15:00:00","RH","MERRA2.2019267.150.resampled.RH.tif"
"4","2019","9","24","15","0","2010-09-24 15:00:00","T","MERRA2.2019267.150.resampled.T.tif"
"4","2019","9","24","15","0","2010-09-24 15:00:00","U","MERRA2.2019267.150.resampled.U.tif"
"4","2019","9","24","15","0","2010-09-24 15:00:00","V","MERRA2.2019267.150.resampled.V.tif"
"4","2019","9","24","18","0","2010-09-24 18:00:00","PS","MERRA2.2019267.180.resampled.PS.tif"
"4","2019","9","24","18","0","2010-09-24 18:00:00","RH","MERRA2.2019267.180.resampled.RH.tif"
"4","2019","9","24","18","0","2010-09-24 18:00:00","T","MERRA2.2019267.180.resampled.T.tif"
"4","2019","9","24","18","0","2010-09-24 18:00:00","U","MERRA2.2019267.180.resampled.U.tif"
"4","2019","9","24","18","0","2010-09-24 18:00:00","V","MERRA2.2019267.180.resampled.V.tif"
"4","2019","9","25","12","0","2010-09-25 12:00:00","PS","MERRA2.2019268.120.resampled.PS.tif"
"4","2019","9","25","12","0","2010-09-25 12:00:00","RH","MERRA2.2019268.120.resampled.RH.tif"
"4","2019","9","25","12","0","2010-09-25 12:00:00","T","MERRA2.2019268.120.resampled.T.tif"
"4","2019","9","25","12","0","2010-09-25 12:00:00","U","MERRA2.2019268.120.resampled.U.tif"
"4","2019","9","25","12","0","2010-09-25 12:00:00","V","MERRA2.2019268.120.resampled.V.tif"
"4","2019","9","25","15","0","2010-09-25 15:00:00","PS","MERRA2.2019268.150.resampled.PS.tif"
"4","2019","9","25","15","0","2010-09-25 15:00:00","RH","MERRA2.2019268.150.resampled.RH.tif"
"4","2019","9","25","15","0","2010-09-25 15:00:00","T","MERRA2.2019268.150.resampled.T.tif"
"4","2019","9","25","15","0","2010-09-25 15:00:00","U","MERRA2.2019268.150.resampled.U.tif"
"4","2019","9","25","15","0","2010-09-25 15:00:00","V","MERRA2.2019268.150.resampled.V.tif"
"4","2019","9","25","18","0","2010-09-25 18:00:00","PS","MERRA2.2019268.180.resampled.PS.tif"
"4","2019","9","25","18","0","2010-09-25 18:00:00","RH","MERRA2.2019268.180.resampled.RH.tif"
"4","2019","9","25","18","0","2010-09-25 18:00:00","T","MERRA2.2019268.180.resampled.T.tif"
"4","2019","9","25","18","0","2010-09-25 18:00:00","U","MERRA2.2019268.180.resampled.U.tif"
"4","2019","9","25","18","0","2010-09-25 18:00:00","V","MERRA2.2019268.180.resampled.V.tif"
"4","2019","9","26","12","0","2010-09-26 12:00:00","PS","MERRA2.2019269.120.resampled.PS.tif"
"4","2019","9","26","12","0","2010-09-26 12:00:00","RH","MERRA2.2019269.120.resampled.RH.tif"
"4","2019","9","26","12","0","2010-09-26 12:00:00","T","MERRA2.2019269.120.resampled.T.tif"
"4","2019","9","26","12","0","2010-09-26 12:00:00","U","MERRA2.2019269.120.resampled.U.tif"
"4","2019","9","26","12","0","2010-09-26 12:00:00","V","MERRA2.2019269.120.resampled.V.tif"
"4","2019","9","26","15","0","2010-09-26 15:00:00","PS","MERRA2.2019269.150.resampled.PS.tif"
"4","2019","9","26","15","0","2010-09-26 15:00:00","RH","MERRA2.2019269.150.resampled.RH.tif"
"4","2019","9","26","15","0","2010-09-26 15:00:00","T","MERRA2.2019269.150.resampled.T.tif"
"4","2019","9","26","15","0","2010-09-26 15:00:00","U","MERRA2.2019269.150.resampled.U.tif"
"4","2019","9","26","15","0","2010-09-26 15:00:00","V","MERRA2.2019269.150.resampled.V.tif"
"4","2019","9","26","18","0","2010-09-26 18:00:00","PS","MERRA2.2019269.180.resampled.PS.tif"
"4","2019","9","26","18","0","2010-09-26 18:00:00","RH","MERRA2.2019269.180.resampled.RH.tif"
"4","2019","9","26","18","0","2010-09-26 18:00:00","T","MERRA2.2019269.180.resampled.T.tif"
"4","2019","9","26","18","0","2010-09-26 18:00:00","U","MERRA2.2019269.180.resampled.U.tif"
"4","2019","9","26","18","0","2010-09-26 18:00:00","V","MERRA2.2019269.180.resampled.V.tif"
"4","2019","9","27","12","0","2010-09-27 12:00:00","PS","MERRA2.2019270.120.resampled.PS.tif"
"4","2019","9","27","12","0","2010-09-27 12:00:00","RH","MERRA2.2019270.120.resampled.RH.tif"
"4","2019","9","27","12","0","2010-09-27 12:00:00","T","MERRA2.2019270.120.resampled.T.tif"
"4","2019","9","27","12","0","2010-09-27 12:00:00","U","MERRA2.2019270.120.resampled.U.tif"
"4","2019","9","27","12","0","2010-09-27 12:00:00","V","MERRA2.2019270.120.resampled.V.tif"
"4","2019","9","27","15","0","2010-09-27 15:00:00","PS","MERRA2.2019270.150.resampled.PS.tif"
"4","2019","9","27","15","0","2010-09-27 15:00:00","RH","MERRA2.2019270.150.resampled.RH.tif"
"4","2019","9","27","15","0","2010-09-27 15:00:00","T","MERRA2.2019270.150.resampled.T.tif"
"4","2019","9","27","15","0","2010-09-27 15:00:00","U","MERRA2.2019270.150.resampled.U.tif"
"4","2019","9","27","15","0","2010-09-27 15:00:00","V","MERRA2.2019270.150.resampled.V.tif"
"4","2019","9","27","18","0","2010-09-27 18:00:00","PS","MERRA2.2019270.180.resampled.PS.tif"
"4","2019","9","27","18","0","2010-09-27 18:00:00","RH","MERRA2.2019270.180.resampled.RH.tif"
"4","2019","9","27","18","0","2010-09-27 18:00:00","T","MERRA2.2019270.180.resampled.T.tif"
"4","2019","9","27","18","0","2010-09-27 18:00:00","U","MERRA2.2019270.180.resampled.U.tif"
"4","2019","9","27","18","0","2010-09-27 18:00:00","V","MERRA2.2019270.180.resampled.V.tif"
"4","2019","9","28","12","0","2010-09-28 12:00:00","PS","MERRA2.2019271.120.resampled.PS.tif"
"4","2019","9","28","12","0","2010-09-28 12:00:00","RH","MERRA2.2019271.120.resampled.RH.tif"
"4","2019","9","28","12","0","2010-09-28 12:00:00","T","MERRA2.2019271.120.resampled.T.tif"
"4","2019","9","28","12","0","2010-09-28 12:00:00","U","MERRA2.2019271.120.resampled.U.tif"
"4","2019","9","28","12","0","2010-09-28 12:00:00","V","MERRA2.2019271.120.resampled.V.tif"
"4","2019","9","28","15","0","2010-09-28 15:00:00","PS","MERRA2.2019271.150.resampled.PS.tif"
"4","2019","9","28","15","0","2010-09-28 15:00:00","RH","MERRA2.2019271.150.resampled.RH.tif"
"4","2019","9","28","15","0","2010-09-28 15:00:00","T","MERRA2.2019271.150.resampled.T.tif"
"4","2019","9","28","15","0","2010-09-28 15:00:00","U","MERRA2.2019271.150.resampled.U.tif"
"4","2019","9","28","15","0","2010-09-28 15:00:00","V","MERRA2.2019271.150.resampled.V.tif"
"4","2019","9","28","18","0","2010-09-28 18:00:00","PS","MERRA2.2019271.180.resampled.PS.tif"
"4","2019","9","28","18","0","2010-09-28 18:00:00","RH","MERRA2.2019271.180.resampled.RH.tif"
"4","2019","9","28","18","0","2010-09-28 18:00:00","T","MERRA2.2019271.180.resampled.T.tif"
"4","2019","9","28","18","0","2010-09-28 18:00:00","U","MERRA2.2019271.180.resampled.U.tif"
"4","2019","9","28","18","0","2010-09-28 18:00:00","V","MERRA2.2019271.180.resampled.V.tif"
"4","2019","9","29","15","0","2010-09-29 15:00:00","PS","MERRA2.2019272.150.resampled.PS.tif"
"4","2019","9","29","15","0","2010-09-29 15:00:00","RH","MERRA2.2019272.150.resampled.RH.tif"
"4","2019","9","29","15","0","2010-09-29 15:00:00","T","MERRA2.2019272.150.resampled.T.tif"
"4","2019","9","29","15","0","2010-09-29 15:00:00","U","MERRA2.2019272.150.resampled.U.tif"
"4","2019","9","29","15","0","2010-09-29 15:00:00","V","MERRA2.2019272.150.resampled.V.tif"
"4","2019","9","29","18","0","2010-09-29 18:00:00","PS","MERRA2.2019272.180.resampled.PS.tif"
"4","2019","9","29","18","0","2010-09-29 18:00:00","RH","MERRA2.2019272.180.resampled.RH.tif"
"4","2019","9","29","18","0","2010-09-29 18:00:00","T","MERRA2.2019272.180.resampled.T.tif"
"4","2019","9","29","18","0","2010-09-29 18:00:00","U","MERRA2.2019272.180.resampled.U.tif"
"4","2019","9","29","18","0","2010-09-29 18:00:00","V","MERRA2.2019272.180.resampled.V.tif"
"4","2019","9","30","12","0","2010-09-30 12:00:00","PS","MERRA2.2019273.120.resampled.PS.tif"
"4","2019","9","30","12","0","2010-09-30 12:00:00","RH","MERRA2.2019273.120.resampled.RH.tif"
"4","2019","9","30","12","0","2010-09-30 12:00:00","T","MERRA2.2019273.120.resampled.T.tif"
"4","2019","9","30","12","0","2010-09-30 12:00:00","U","MERRA2.2019273.120.resampled.U.tif"
"4","2019","9","30","12","0","2010-09-30 12:00:00","V","MERRA2.2019273.120.resampled.V.tif"
"4","2019","9","30","15","0","2010-09-30 15:00:00","PS","MERRA2.2019273.150.resampled.PS.tif"
"4","2019","9","30","15","0","2010-09-30 15:00:00","RH","MERRA2.2019273.150.resampled.RH.tif"
"4","2019","9","30","15","0","2010-09-30 15:00:00","T","MERRA2.2019273.150.resampled.T.tif"
"4","2019","9","30","15","0","2010-09-30 15:00:00","U","MERRA2.2019273.150.resampled.U.tif"
"4","2019","9","30","15","0","2010-09-30 15:00:00","V","MERRA2.2019273.150.resampled.V.tif"
"4","2019","9","30","18","0","2010-09-30 18:00:00","PS","MERRA2.2019273.180.resampled.PS.tif"
"4","2019","9","30","18","0","2010-09-30 18:00:00","RH","MERRA2.2019273.180.resampled.RH.tif"
"4","2019","9","30","18","0","2010-09-30 18:00:00","T","MERRA2.2019273.180.resampled.T.tif"
"4","2019","9","30","18","0","2010-09-30 18:00:00","U","MERRA2.2019273.180.resampled.U.tif"
"4","2019","9","30","18","0","2010-09-30 18:00:00","V","MERRA2.2019273.180.resampled.V.tif"
"4","2019","10","1","15","0","2010-10-01 15:00:00","PS","MERRA2.2019274.150.resampled.PS.tif"
"4","2019","10","1","15","0","2010-10-01 15:00:00","RH","MERRA2.2019274.150.resampled.RH.tif"
"4","2019","10","1","15","0","2010-10-01 15:00:00","T","MERRA2.2019274.150.resampled.T.tif"
"4","2019","10","1","15","0","2010-10-01 15:00:00","U","MERRA2.2019274.150.resampled.U.tif"
"4","2019","10","1","15","0","2010-10-01 15:00:00","V","MERRA2.2019274.150.resampled.V.tif"
"4","2019","10","1","18","0","2010-10-01 18:00:00","PS","MERRA2.2019274.180.resampled.PS.tif"
"4","2019","10","1","18","0","2010-10-01 18:00:00","RH","MERRA2.2019274.180.resampled.RH.tif"
"4","2019","10","1","18","0","2010-10-01 18:00:00","T","MERRA2.2019274.180.resampled.T.tif"
"4","2019","10","1","18","0","2010-10-01 18:00:00","U","MERRA2.2019274.180.resampled.U.tif"
"4","2019","10","1","18","0","2010-10-01 18:00:00","V","MERRA2.2019274.180.resampled.V.tif"
"4","2019","10","2","15","0","2010-10-02 15:00:00","PS","MERRA2.2019275.150.resampled.PS.tif"
"4","2019","10","2","15","0","2010-10-02 15:00:00","RH","MERRA2.2019275.150.resampled.RH.tif"
"4","2019","10","2","15","0","2010-10-02 15:00:00","T","MERRA2.2019275.150.resampled.T.tif"
"4","2019","10","2","15","0","2010-10-02 15:00:00","U","MERRA2.2019275.150.resampled.U.tif"
"4","2019","10","2","15","0","2010-10-02 15:00:00","V","MERRA2.2019275.150.resampled.V.tif"
"4","2019","10","2","18","0","2010-10-02 18:00:00","PS","MERRA2.2019275.180.resampled.PS.tif"
